14.00000,1.00000,13.63218
14.00000,1.00000,13.63636
13.00000,2.00000,13.62921
15.00000,0.00000,13.64444
13.00000,2.00000,13.63736
15.00000,0.00000,13.65217
13.00000,2.00000,13.64516
15.00000,0.00000,13.65957
15.00000,0.00000,13.67368
15.00000,0.00000,13.68750
13.00000,2.00000,13.68041
15.00000,0.00000,13.69388
15.00000,0.00000,13.70707
13.00000,2.00000,13.70000
15.00000,0.00000,13.71287
15.00000,0.00000,13.72549
11.00000,4.00000,13.69903
13.00000,2.00000,13.69231
15.00000,0.00000,13.70476
13.00000,2.00000,13.69811
13.00000,2.00000,13.69159
13.00000,2.00000,13.68519
13.00000,2.00000,13.67890
15.00000,0.00000,13.69091
9.00000,6.00000,13.64865
14.00000,1.00000,13.65179
13.00000,2.00000,13.64602
13.00000,2.00000,13.64035
15.00000,0.00000,13.65217
15.00000,0.00000,13.66379
15.00000,0.00000,13.67521
14.00000,1.00000,13.67797
13.00000,2.00000,13.67227
15.00000,0.00000,13.68333
10.00000,5.00000,13.65289
13.00000,2.00000,13.64754
14.00000,1.00000,13.65041
15.00000,0.00000,13.66129
14.00000,1.00000,13.66400
15.00000,0.00000,13.67460
15.00000,0.00000,13.68504
14.00000,1.00000,13.68750
15.00000,0.00000,13.69767
15.00000,0.00000,13.70769
13.00000,2.00000,13.70229
11.00000,4.00000,13.68182
11.00000,4.00000,13.66165
12.00000,3.00000,13.64925
15.00000,0.00000,13.65926
15.00000,0.00000,13.66912
12.00000,3.00000,13.65693
15.00000,0.00000,13.66667
12.00000,3.00000,13.65468
15.00000,0.00000,13.66429
11.00000,4.00000,13.64539
13.00000,2.00000,13.64085
15.00000,0.00000,13.65035
15.00000,0.00000,13.65972
15.00000,0.00000,13.66897
11.00000,4.00000,13.65068
15.00000,0.00000,13.65986
11.00000,4.00000,13.64189
11.00000,4.00000,13.62416
9.00000,6.00000,13.59333
15.00000,0.00000,13.60265
14.00000,1.00000,13.60526
12.00000,3.00000,13.59477
13.00000,2.00000,13.59091
15.00000,0.00000,13.60000
13.00000,2.00000,13.59615
14.00000,1.00000,13.59873
13.00000,2.00000,13.59494
13.00000,2.00000,13.59119
15.00000,0.00000,13.60000
13.00000,2.00000,13.59627
11.00000,4.00000,13.58025
15.00000,0.00000,13.58896
13.00000,2.00000,13.58537
15.00000,0.00000,13.59394
13.00000,2.00000,13.59036
13.00000,2.00000,13.58683
13.00000,2.00000,13.58333
13.00000,2.00000,13.57988
11.00000,4.00000,13.56471
14.00000,1.00000,13.56725
14.00000,1.00000,13.56977
15.00000,0.00000,13.57803
13.00000,2.00000,13.57471
15.00000,0.00000,13.58286
13.00000,2.00000,13.57955
11.00000,4.00000,13.56497
15.00000,0.00000,13.57303
15.00000,0.00000,13.58101
15.00000,0.00000,13.58889
13.00000,2.00000,13.58564
13.00000,2.00000,13.58242
15.00000,0.00000,13.59016
15.00000,0.00000,13.59783
13.00000,2.00000,13.59459
11.00000,4.00000,13.58065
15.00000,0.00000,13.58824
15.00000,0.00000,13.59574
15.00000,0.00000,13.60317
14.00000,1.00000,13.60526
14.00000,1.00000,13.60733
13.00000,2.00000,13.60417
15.00000,0.00000,13.61140
15.00000,0.00000,13.61856
15.00000,0.00000,13.62564
9.00000,6.00000,13.60204
15.00000,0.00000,13.60914
15.00000,0.00000,13.61616
13.00000,2.00000,13.61307
13.00000,2.00000,13.61000
13.00000,2.00000,13.60697
15.00000,0.00000,13.61386
14.00000,1.00000,13.61576
15.00000,0.00000,13.62255
15.00000,0.00000,13.62927
15.00000,0.00000,13.63592
13.00000,2.00000,13.63285
15.00000,0.00000,13.63942
13.00000,2.00000,13.63636
13.00000,2.00000,13.63333
15.00000,0.00000,13.63981
15.00000,0.00000,13.64623
15.00000,0.00000,13.65258
13.00000,2.00000,13.64953
13.00000,2.00000,13.64651
13.00000,2.00000,13.64352
13.00000,2.00000,13.64055
15.00000,0.00000,13.64679
15.00000,0.00000,13.65297
13.00000,2.00000,13.65000
13.00000,2.00000,13.64706
15.00000,0.00000,13.65315
14.00000,1.00000,13.65471
13.00000,2.00000,13.65179
14.00000,1.00000,13.65333
13.00000,2.00000,13.65044
14.00000,1.00000,13.65198
12.00000,3.00000,13.64474
15.00000,0.00000,13.65066
11.00000,4.00000,13.63913
12.00000,3.00000,13.63203
14.00000,1.00000,13.63362
14.00000,1.00000,13.63519
10.00000,5.00000,13.61966
12.00000,3.00000,13.61277
11.00000,4.00000,13.60169
13.00000,2.00000,13.59916
12.00000,3.00000,13.59244
14.00000,1.00000,13.59414
13.00000,2.00000,13.59167
13.00000,2.00000,13.58921
10.00000,5.00000,13.57438
15.00000,0.00000,13.58025
13.00000,2.00000,13.57787
12.00000,3.00000,13.57143
12.00000,3.00000,13.56504
9.00000,6.00000,13.54656
15.00000,0.00000,13.55242
13.00000,2.00000,13.55020
9.00000,6.00000,13.53200
13.00000,2.00000,13.52988
7.00000,8.00000,13.50397
13.00000,2.00000,13.50198
15.00000,0.00000,13.50787
11.00000,4.00000,13.49804
15.00000,0.00000,13.50391
11.00000,4.00000,13.49416
15.00000,0.00000,13.50000
11.00000,4.00000,13.49035
9.00000,6.00000,13.47308
11.00000,4.00000,13.46360
7.00000,8.00000,13.43893
13.00000,2.00000,13.43726
10.00000,5.00000,13.42424
13.00000,2.00000,13.42264
5.00000,10.00000,13.39098
13.00000,2.00000,13.38951
13.00000,2.00000,13.38806
13.00000,2.00000,13.38662
12.00000,3.00000,13.38148
15.00000,0.00000,13.38745
13.00000,2.00000,13.38603
15.00000,0.00000,13.39194
14.00000,1.00000,13.39416
11.00000,4.00000,13.38545
13.00000,2.00000,13.38406
11.00000,4.00000,13.37545
14.00000,1.00000,13.37770
9.00000,6.00000,13.36201
13.00000,2.00000,13.36071
13.00000,2.00000,13.35943
13.00000,2.00000,13.35816
15.00000,0.00000,13.36396
11.00000,4.00000,13.35563
13.00000,2.00000,13.35439
15.00000,0.00000,13.36014
15.00000,0.00000,13.36585
14.00000,1.00000,13.36806
11.00000,4.00000,13.35986
15.00000,0.00000,13.36552
13.00000,2.00000,13.36426
10.00000,5.00000,13.35274
11.00000,4.00000,13.34471
11.00000,4.00000,13.33673
13.00000,2.00000,13.33559
12.00000,3.00000,13.33108
11.00000,4.00000,13.32323
13.00000,2.00000,13.32215
15.00000,0.00000,13.32776
15.00000,0.00000,13.33333
15.00000,0.00000,13.33887
13.00000,2.00000,13.33775
13.00000,2.00000,13.33663
13.00000,2.00000,13.33553
12.00000,3.00000,13.33115
13.00000,2.00000,13.33007
14.00000,1.00000,13.33225
11.00000,4.00000,13.32468
15.00000,0.00000,13.33010
13.00000,2.00000,13.32903
13.00000,2.00000,13.32797
10.00000,5.00000,13.31731
11.00000,4.00000,13.30990
11.00000,4.00000,13.30255
10.00000,5.00000,13.29206
11.00000,4.00000,13.28481
11.00000,4.00000,13.27760
11.00000,4.00000,13.27044
11.00000,4.00000,13.26332
13.00000,2.00000,13.26250
11.00000,4.00000,13.25545
13.00000,2.00000,13.25466
12.00000,3.00000,13.25077
15.00000,0.00000,13.25617
11.00000,4.00000,13.24923
10.00000,5.00000,13.23926
10.00000,5.00000,13.22936
15.00000,0.00000,13.23476
9.00000,6.00000,13.22188
11.00000,4.00000,13.21515
13.00000,2.00000,13.21450
11.00000,4.00000,13.20783
11.00000,4.00000,13.20120
12.00000,3.00000,13.19760
13.00000,2.00000,13.19701
11.00000,4.00000,13.19048
11.00000,4.00000,13.18398
9.00000,6.00000,13.17160
7.00000,8.00000,13.15339
7.00000,8.00000,13.13529
11.00000,4.00000,13.12903
13.00000,2.00000,13.12865
9.00000,6.00000,13.11662
15.00000,0.00000,13.12209
8.00000,7.00000,13.10725
14.00000,1.00000,13.10983
7.00000,8.00000,13.09222
15.00000,0.00000,13.09770
11.00000,4.00000,13.09169
14.00000,1.00000,13.09429
13.00000,2.00000,13.09402
15.00000,0.00000,13.09943
15.00000,0.00000,13.10482
11.00000,4.00000,13.09887
13.00000,2.00000,13.09859
12.00000,3.00000,13.09551
15.00000,0.00000,13.10084
15.00000,0.00000,13.10615
15.00000,0.00000,13.11142
13.00000,2.00000,13.11111
14.00000,1.00000,13.11357
12.00000,3.00000,13.11050
15.00000,0.00000,13.11570
13.00000,2.00000,13.11538
14.00000,1.00000,13.11781
15.00000,0.00000,13.12295
13.00000,2.00000,13.12262
15.00000,0.00000,13.12772
15.00000,0.00000,13.13279
10.00000,5.00000,13.12432
15.00000,0.00000,13.12938
9.00000,6.00000,13.11828
15.00000,0.00000,13.12332
15.00000,0.00000,13.12834
15.00000,0.00000,13.13333
15.00000,0.00000,13.13830
11.00000,4.00000,13.13263
13.00000,2.00000,13.13228
14.00000,1.00000,13.13456
15.00000,0.00000,13.13947
15.00000,0.00000,13.14436
11.00000,4.00000,13.13874
13.00000,2.00000,13.13838
10.00000,5.00000,13.13021
14.00000,1.00000,13.13247
14.00000,1.00000,13.13472
12.00000,3.00000,13.13178
12.00000,3.00000,13.12887
15.00000,0.00000,13.13368
15.00000,0.00000,13.13846
14.00000,1.00000,13.14066
14.00000,1.00000,13.14286
14.00000,1.00000,13.14504
15.00000,0.00000,13.14975
15.00000,0.00000,13.15443
15.00000,0.00000,13.15909
15.00000,0.00000,13.16373
9.00000,6.00000,13.15327
12.00000,3.00000,13.15038
14.00000,1.00000,13.15250
14.00000,1.00000,13.15461
13.00000,2.00000,13.15423
15.00000,0.00000,13.15881
15.00000,0.00000,13.16337
15.00000,0.00000,13.16790
15.00000,0.00000,13.17241
15.00000,0.00000,13.17690
15.00000,0.00000,13.18137
12.00000,3.00000,13.17848
13.00000,2.00000,13.17805
15.00000,0.00000,13.18248
15.00000,0.00000,13.18689
12.00000,3.00000,13.18402
15.00000,0.00000,13.18841
15.00000,0.00000,13.19277
15.00000,0.00000,13.19712
13.00000,2.00000,13.19664
11.00000,4.00000,13.19139
13.00000,2.00000,13.19093
15.00000,0.00000,13.19524
15.00000,0.00000,13.19952
15.00000,0.00000,13.20379
13.00000,2.00000,13.20331
15.00000,0.00000,13.20755
15.00000,0.00000,13.21176
13.00000,2.00000,13.21127
11.00000,4.00000,13.20609
15.00000,0.00000,13.21028
15.00000,0.00000,13.21445
14.00000,1.00000,13.21628
13.00000,2.00000,13.21578
14.00000,1.00000,13.21759
15.00000,0.00000,13.22171
15.00000,0.00000,13.22581
13.00000,2.00000,13.22529
13.00000,2.00000,13.22477
15.00000,0.00000,13.22883
10.00000,5.00000,13.22146
15.00000,0.00000,13.22551
10.00000,5.00000,13.21818
11.00000,4.00000,13.21315
11.00000,4.00000,13.20814
13.00000,2.00000,13.20767
11.00000,4.00000,13.20270
15.00000,0.00000,13.20674
13.00000,2.00000,13.20628
12.00000,3.00000,13.20358
11.00000,4.00000,13.19866
15.00000,0.00000,13.20267
15.00000,0.00000,13.20667
13.00000,2.00000,13.20621
7.00000,8.00000,13.19248
13.00000,2.00000,13.19205
11.00000,4.00000,13.18722
11.00000,4.00000,13.18242
15.00000,0.00000,13.18640
12.00000,3.00000,13.18381
7.00000,8.00000,13.17031
11.00000,4.00000,13.16558
13.00000,2.00000,13.16522
13.00000,2.00000,13.16486
15.00000,0.00000,13.16883
15.00000,0.00000,13.17279
12.00000,3.00000,13.17026
9.00000,6.00000,13.16129
15.00000,0.00000,13.16524
13.00000,2.00000,13.16488
13.00000,2.00000,13.16453
14.00000,1.00000,13.16631
12.00000,3.00000,13.16383
15.00000,0.00000,13.16773
9.00000,6.00000,13.15890
10.00000,5.00000,13.15222
10.00000,5.00000,13.14557
11.00000,4.00000,13.14105
9.00000,6.00000,13.13235
13.00000,2.00000,13.13208
12.00000,3.00000,13.12971
6.00000,9.00000,13.11482
14.00000,1.00000,13.11667
12.00000,3.00000,13.11435
8.00000,7.00000,13.10373
13.00000,2.00000,13.10352
13.00000,2.00000,13.10331
11.00000,4.00000,13.09897
14.00000,1.00000,13.10082
12.00000,3.00000,13.09856
12.00000,3.00000,13.09631
13.00000,2.00000,13.09611
11.00000,4.00000,13.09184
7.00000,8.00000,13.07943
13.00000,2.00000,13.07927
9.00000,6.00000,13.07099
9.00000,6.00000,13.06275
10.00000,5.00000,13.05657
7.00000,8.00000,13.04435
14.00000,1.00000,13.04628
11.00000,4.00000,13.04217
7.00000,8.00000,13.03006
11.00000,4.00000,13.02600
15.00000,0.00000,13.02994
14.00000,1.00000,13.03187
12.00000,3.00000,13.02982
9.00000,6.00000,13.02183
13.00000,2.00000,13.02178
7.00000,8.00000,13.00988
13.00000,2.00000,13.00986
12.00000,3.00000,13.00787
9.00000,6.00000,13.00000
12.00000,3.00000,12.99804
8.00000,7.00000,12.98826
13.00000,2.00000,12.98828
10.00000,5.00000,12.98246
11.00000,4.00000,12.97860
11.00000,4.00000,12.97476
7.00000,8.00000,12.96318
13.00000,2.00000,12.96325
6.00000,9.00000,12.94981
14.00000,1.00000,12.95183
12.00000,3.00000,12.95000
13.00000,2.00000,12.95010
8.00000,7.00000,12.94061
9.00000,6.00000,12.93308
9.00000,6.00000,12.92557
8.00000,7.00000,12.91619
7.00000,8.00000,12.90494
9.00000,6.00000,12.89753
9.00000,6.00000,12.89015
12.00000,3.00000,12.88847
7.00000,8.00000,12.87736
12.00000,3.00000,12.87571
5.00000,10.00000,12.86090
9.00000,6.00000,12.85366
10.00000,5.00000,12.84831
9.00000,6.00000,12.84112
9.00000,6.00000,12.83396
10.00000,5.00000,12.82868
12.00000,3.00000,12.82714
9.00000,6.00000,12.82004
11.00000,4.00000,12.81667
7.00000,8.00000,12.80591
13.00000,2.00000,12.80627
10.00000,5.00000,12.80110
13.00000,2.00000,12.80147
9.00000,6.00000,12.79450
10.00000,5.00000,12.78938
11.00000,4.00000,12.78611
12.00000,3.00000,12.78467
13.00000,2.00000,12.78506
11.00000,4.00000,12.78182
14.00000,1.00000,12.78403
7.00000,8.00000,12.77355
10.00000,5.00000,12.76854
14.00000,1.00000,12.77076
13.00000,2.00000,12.77117
13.00000,2.00000,12.77158
10.00000,5.00000,12.76661
11.00000,4.00000,12.76344
11.00000,4.00000,12.76029
11.00000,4.00000,12.75714
7.00000,8.00000,12.74688
11.00000,4.00000,12.74377
12.00000,3.00000,12.74245
10.00000,5.00000,12.73759
9.00000,6.00000,12.73097
12.00000,3.00000,12.72968
12.00000,3.00000,12.72840
6.00000,9.00000,12.71655
11.00000,4.00000,12.71353
13.00000,2.00000,12.71404
9.00000,6.00000,12.70753
11.00000,4.00000,12.70455
10.00000,5.00000,12.69983
14.00000,1.00000,12.70209
13.00000,2.00000,12.70261
11.00000,4.00000,12.69965
11.00000,4.00000,12.69671
10.00000,5.00000,12.69204
12.00000,3.00000,12.69085
11.00000,4.00000,12.68793
10.00000,5.00000,12.68330
6.00000,9.00000,12.67182
9.00000,6.00000,12.66552
9.00000,6.00000,12.65925
13.00000,2.00000,12.65983
9.00000,6.00000,12.65358
8.00000,7.00000,12.64566
12.00000,3.00000,12.64456
11.00000,4.00000,12.64177
9.00000,6.00000,12.63559
11.00000,4.00000,12.63283
12.00000,3.00000,12.63176
12.00000,3.00000,12.63069
9.00000,6.00000,12.62458
12.00000,3.00000,12.62353
9.00000,6.00000,12.61745
11.00000,4.00000,12.61474
11.00000,4.00000,12.61204
13.00000,2.00000,12.61269
10.00000,5.00000,12.60833
11.00000,4.00000,12.60566
11.00000,4.00000,12.60299
11.00000,4.00000,12.60033
12.00000,3.00000,12.59934
9.00000,6.00000,12.59339
13.00000,2.00000,12.59406
11.00000,4.00000,12.59143
11.00000,4.00000,12.58882
11.00000,4.00000,12.58621
12.00000,3.00000,12.58525
13.00000,2.00000,12.58592
12.00000,3.00000,12.58497
9.00000,6.00000,12.57912
10.00000,5.00000,12.57492
12.00000,3.00000,12.57398
12.00000,3.00000,12.57305
9.00000,6.00000,12.56726
11.00000,4.00000,12.56472
12.00000,3.00000,12.56381
13.00000,2.00000,12.56452
7.00000,8.00000,12.55556
11.00000,4.00000,12.55305
11.00000,4.00000,12.55056
12.00000,3.00000,12.54968
11.00000,4.00000,12.54720
11.00000,4.00000,12.54473
12.00000,3.00000,12.54386
11.00000,4.00000,12.54140
7.00000,8.00000,12.53259
15.00000,0.00000,12.53651
5.00000,10.00000,12.52456
11.00000,4.00000,12.52215
11.00000,4.00000,12.51975
13.00000,2.00000,12.52050
11.00000,4.00000,12.51811
9.00000,6.00000,12.51258
8.00000,7.00000,12.50549
9.00000,6.00000,12.50000
10.00000,5.00000,12.49609
11.00000,4.00000,12.49375
12.00000,3.00000,12.49298
13.00000,2.00000,12.49377
14.00000,1.00000,12.49611
10.00000,5.00000,12.49224
9.00000,6.00000,12.48682
13.00000,2.00000,12.48762
13.00000,2.00000,12.48841
15.00000,0.00000,12.49228
10.00000,5.00000,12.48844
5.00000,10.00000,12.47692
10.00000,5.00000,12.47312
9.00000,6.00000,12.46779
14.00000,1.00000,12.47014
9.00000,6.00000,12.46483
11.00000,4.00000,12.46260
9.00000,6.00000,12.45732
10.00000,5.00000,12.45358
11.00000,4.00000,12.45137
7.00000,8.00000,12.44310
8.00000,7.00000,12.43636
11.00000,4.00000,12.43419
12.00000,3.00000,12.43353
15.00000,0.00000,12.43741
12.00000,3.00000,12.43675
13.00000,2.00000,12.43759
8.00000,7.00000,12.43093
11.00000,4.00000,12.42879
14.00000,1.00000,12.43114
12.00000,3.00000,12.43049
9.00000,6.00000,12.42537
15.00000,0.00000,12.42921
13.00000,2.00000,12.43006
9.00000,6.00000,12.42496
11.00000,4.00000,12.42285
8.00000,7.00000,12.41630
15.00000,0.00000,12.42012
11.00000,4.00000,12.41802
13.00000,2.00000,12.41888
13.00000,2.00000,12.41973
9.00000,6.00000,12.41471
11.00000,4.00000,12.41263
15.00000,0.00000,12.41642
14.00000,1.00000,12.41874
15.00000,0.00000,12.42251
11.00000,4.00000,12.42044
15.00000,0.00000,12.42420
11.00000,4.00000,12.42213
15.00000,0.00000,12.42587
15.00000,0.00000,12.42961
15.00000,0.00000,12.43333
13.00000,2.00000,12.43415
15.00000,0.00000,12.43786
14.00000,1.00000,12.44012
14.00000,1.00000,12.44236
12.00000,3.00000,12.44173
13.00000,2.00000,12.44253
15.00000,0.00000,12.44620
15.00000,0.00000,12.44986
14.00000,1.00000,12.45207
13.00000,2.00000,12.45286
15.00000,0.00000,12.45649
15.00000,0.00000,12.46011
15.00000,0.00000,12.46373
14.00000,1.00000,12.46591
14.00000,1.00000,12.46809
15.00000,0.00000,12.47167
15.00000,0.00000,12.47525
14.00000,1.00000,12.47740
13.00000,2.00000,12.47814
15.00000,0.00000,12.48169
13.00000,2.00000,12.48242
13.00000,2.00000,12.48315
13.00000,2.00000,12.48387
14.00000,1.00000,12.48599
15.00000,0.00000,12.48951
15.00000,0.00000,12.49302
14.00000,1.00000,12.49512
15.00000,0.00000,12.49861
15.00000,0.00000,12.50209
13.00000,2.00000,12.50278
13.00000,2.00000,12.50347
13.00000,2.00000,12.50416
13.00000,2.00000,12.50484
15.00000,0.00000,12.50829
14.00000,1.00000,12.51034
15.00000,0.00000,12.51377
15.00000,0.00000,12.51719
11.00000,4.00000,12.51511
13.00000,2.00000,12.51578
15.00000,0.00000,12.51918
15.00000,0.00000,12.52257
14.00000,1.00000,12.52459
14.00000,1.00000,12.52660
15.00000,0.00000,12.52997
13.00000,2.00000,12.53061
13.00000,2.00000,12.53125
15.00000,0.00000,12.53460
13.00000,2.00000,12.53523
15.00000,0.00000,12.53857
11.00000,4.00000,12.53649
14.00000,1.00000,12.53846
15.00000,0.00000,12.54178
13.00000,2.00000,12.54240
13.00000,2.00000,12.54301
15.00000,0.00000,12.54631
13.00000,2.00000,12.54692
15.00000,0.00000,12.55020
15.00000,0.00000,12.55348
11.00000,4.00000,12.55140
15.00000,0.00000,12.55467
13.00000,2.00000,12.55526
14.00000,1.00000,12.55718
15.00000,0.00000,12.56042
13.00000,2.00000,12.56101
13.00000,2.00000,12.56159
12.00000,3.00000,12.56085
12.00000,3.00000,12.56011
15.00000,0.00000,12.56332
11.00000,4.00000,12.56126
13.00000,2.00000,12.56184
15.00000,0.00000,12.56505
13.00000,2.00000,12.56562
13.00000,2.00000,12.56619
13.00000,2.00000,12.56675
15.00000,0.00000,12.56993
13.00000,2.00000,12.57050
15.00000,0.00000,12.57366
15.00000,0.00000,12.57682
14.00000,1.00000,12.57867
15.00000,0.00000,12.58182
10.00000,5.00000,12.57847
13.00000,2.00000,12.57902
14.00000,1.00000,12.58085
15.00000,0.00000,12.58398
13.00000,2.00000,12.58452
12.00000,3.00000,12.58376
12.00000,3.00000,12.58301
15.00000,0.00000,12.58612
15.00000,0.00000,12.58922
13.00000,2.00000,12.58974
13.00000,2.00000,12.59027
13.00000,2.00000,12.59079
13.00000,2.00000,12.59132
13.00000,2.00000,12.59184
10.00000,5.00000,12.58854
15.00000,0.00000,12.59160
15.00000,0.00000,12.59466
15.00000,0.00000,12.59772
13.00000,2.00000,12.59823
15.00000,0.00000,12.60127
15.00000,0.00000,12.60430
14.00000,1.00000,12.60606
15.00000,0.00000,12.60908
13.00000,2.00000,12.60957
15.00000,0.00000,12.61258
15.00000,0.00000,12.61558
11.00000,4.00000,12.61355
11.00000,4.00000,12.61153
13.00000,2.00000,12.61202
14.00000,1.00000,12.61375
15.00000,0.00000,12.61673
13.00000,2.00000,12.61721
15.00000,0.00000,12.62017
13.00000,2.00000,12.62065
13.00000,2.00000,12.62112
15.00000,0.00000,12.62407
15.00000,0.00000,12.62701
13.00000,2.00000,12.62748
13.00000,2.00000,12.62794
15.00000,0.00000,12.63086
15.00000,0.00000,12.63379
13.00000,2.00000,12.63424
11.00000,4.00000,12.63223
15.00000,0.00000,12.63514
15.00000,0.00000,12.63804
13.00000,2.00000,12.63848
12.00000,3.00000,12.63770
13.00000,2.00000,12.63814
14.00000,1.00000,12.63980
14.00000,1.00000,12.64146
15.00000,0.00000,12.64434
15.00000,0.00000,12.64720
13.00000,2.00000,12.64763
13.00000,2.00000,12.64806
15.00000,0.00000,12.65091
15.00000,0.00000,12.65375
15.00000,0.00000,12.65659
14.00000,1.00000,12.65821
13.00000,2.00000,12.65862
11.00000,4.00000,12.65663
14.00000,1.00000,12.65824
15.00000,0.00000,12.66106
11.00000,4.00000,12.65906
14.00000,1.00000,12.66067
13.00000,2.00000,12.66108
15.00000,0.00000,12.66388
15.00000,0.00000,12.66667
14.00000,1.00000,12.66826
13.00000,2.00000,12.66865
14.00000,1.00000,12.67024
14.00000,1.00000,12.67182
13.00000,2.00000,12.67221
11.00000,4.00000,12.67023
14.00000,1.00000,12.67180
15.00000,0.00000,12.67456
11.00000,4.00000,12.67258
12.00000,3.00000,12.67178
15.00000,0.00000,12.67453
13.00000,2.00000,12.67491
11.00000,4.00000,12.67294
15.00000,0.00000,12.67568
14.00000,1.00000,12.67723
13.00000,2.00000,12.67761
14.00000,1.00000,12.67916
14.00000,1.00000,12.68070
14.00000,1.00000,12.68224
13.00000,2.00000,12.68261
15.00000,0.00000,12.68531
14.00000,1.00000,12.68685
15.00000,0.00000,12.68953
14.00000,1.00000,12.69106
15.00000,0.00000,12.69374
13.00000,2.00000,12.69409
13.00000,2.00000,12.69444
15.00000,0.00000,12.69711
15.00000,0.00000,12.69977
12.00000,3.00000,12.69896
15.00000,0.00000,12.70161
11.00000,4.00000,12.69965
10.00000,5.00000,12.69655
15.00000,0.00000,12.69920
13.00000,2.00000,12.69954
15.00000,0.00000,12.70218
13.00000,2.00000,12.70252
15.00000,0.00000,12.70514
15.00000,0.00000,12.70776
11.00000,4.00000,12.70582
13.00000,2.00000,12.70615
15.00000,0.00000,12.70876
15.00000,0.00000,12.71136
15.00000,0.00000,12.71396
14.00000,1.00000,12.71542
14.00000,1.00000,12.71687
14.00000,1.00000,12.71833
15.00000,0.00000,12.72090
11.00000,4.00000,12.71896
13.00000,2.00000,12.71928
15.00000,0.00000,12.72185
15.00000,0.00000,12.72441
13.00000,2.00000,12.72472
15.00000,0.00000,12.72727
13.00000,2.00000,12.72758
15.00000,0.00000,12.73012
13.00000,2.00000,12.73043
15.00000,0.00000,12.73296
13.00000,2.00000,12.73326
14.00000,1.00000,12.73467
13.00000,2.00000,12.73497
13.00000,2.00000,12.73526
15.00000,0.00000,12.73778
13.00000,2.00000,12.73807
15.00000,0.00000,12.74058
6.00000,9.00000,12.73311
11.00000,4.00000,12.73119
13.00000,2.00000,12.73149
13.00000,2.00000,12.73179
12.00000,3.00000,12.73098
9.00000,6.00000,12.72687
11.00000,4.00000,12.72497
11.00000,4.00000,12.72308
11.00000,4.00000,12.72119
13.00000,2.00000,12.72149
12.00000,3.00000,12.72070
11.00000,4.00000,12.71882
13.00000,2.00000,12.71913
11.00000,4.00000,12.71725
12.00000,3.00000,12.71647
13.00000,2.00000,12.71678
15.00000,0.00000,12.71926
11.00000,4.00000,12.71739
11.00000,4.00000,12.71553
15.00000,0.00000,12.71800
9.00000,6.00000,12.71398
14.00000,1.00000,12.71537
14.00000,1.00000,12.71676
12.00000,3.00000,12.71598
15.00000,0.00000,12.71845
11.00000,4.00000,12.71659
15.00000,0.00000,12.71905
12.00000,3.00000,12.71828
10.00000,5.00000,12.71536
13.00000,2.00000,12.71567
11.00000,4.00000,12.71383
